fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Id,fixed acidity_std,volatile acidity_std,citric acid_std,residual sugar_std,chlorides_std,free sulfur dioxide_std,total sulfur dioxide_std,density_std,pH_std,sulphates_std,alcohol_std
6.6,0.725,0.09,5.5,0.11699999999999999,9.0,17.0,0.99655,3.35,0.49,10.8,6,1094,-0.9938547360108696,1.0678751709228322,-0.9195835893871757,1.9450558208635695,0.7485288730252764,-0.6339592828595845,-0.8936944301216411,-0.09876754820871611,0.2735385060397092,-0.9664718080871569,0.33119726055072984
10.0,0.56,0.24,2.2,0.079,19.0,58.0,0.9991,3.18,0.56,10.1,6,787,0.9430119845949656,0.16196564289060944,-0.15128984346737445,-0.26300135575263933,-0.17968967643294959,0.33023734506373803,0.37827525194166106,1.2077153875070725,-0.8135812140479657,-0.5566397525602689,-0.3190439428210375
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,1407,-1.3356547455295462,-0.1125523959070342,-1.3805598369390564,-0.32991217928646394,-0.5460917354296178,2.3550502637027155,0.254180648813534,-0.8929042346242401,1.4885546637847575,1.6096153980818522,0.23830566006904763
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.9991399999999999,3.3,1.17,10.2,5,1289,-0.7659880629984183,0.3815800739287238,0.15602765490054604,1.2759475855253244,-0.44838451969717286,0.4266570078560703,1.9915050926073128,1.228209237479049,-0.04620258810372643,3.0147538741740383,-0.2261523423393569
7.0,0.59,0.0,1.7,0.052000000000000005,3.0,8.0,0.996,3.41,0.47,10.3,5,1438,-0.7659880629984183,0.32667646616919505,-1.3805598369390564,-0.5975554734217621,-0.8392133826269523,-1.212477259613578,-1.1729072871599269,-0.38055798532391855,0.6572278190118301,-1.0835666810948392,-0.1332607418576747
9.6,0.54,0.42,2.4,0.081,25.0,52.0,0.997,3.2,0.71,11.4,6,471,0.7151453115825142,0.05215842737155199,0.770662651636387,-0.12917970868499049,-0.1308360685667271,0.9087553218177316,0.1921333472494705,0.13178826397640298,-0.685684776390592,0.3215717949973473,0.888546863440815
6.4,0.67,0.08,2.1,0.045,19.0,48.0,0.9949,3.49,0.49,11.4,6,426,-1.1077880725170948,0.7659053282454249,-0.9708031724484957,-0.32991217928646394,-1.0102010101587309,0.33023734506373803,0.06803874412134346,-0.9441388595542666,1.1688135696413249,-0.9664718080871569,0.888546863440815
9.2,0.92,0.24,2.6,0.087,12.0,93.0,0.9998,3.48,0.54,9.8,5,691,0.4872786385700628,2.138495522233642,-0.15128984346737445,0.004641938382658657,0.015724755031939968,-0.3447002944825877,1.4641030293127726,1.5663577620173146,1.1048653508126367,-0.6737346255679512,-0.5977187442660793
6.7,0.54,0.13,2.0,0.076,15.0,36.0,0.9973,3.61,0.64,9.8,5,823,-0.9368880677577566,0.05215842737155199,-0.7147052571418953,-0.39682300282028854,-0.2529700882322833,-0.055441306105590976,-0.30424506526303763,0.2854921387664824,1.936192195585564,-0.08826026052954018,-0.5977187442660793
6.4,0.36,0.53,2.2,0.23,19.0,35.0,0.9934,3.37,0.93,12.4,6,1570,-1.1077880725170948,-0.9361065122999646,1.3340780653109081,-0.26300135575263933,3.5087577174668443,0.33023734506373803,-0.3352687160450694,-1.7126582335047773,0.4014349436970828,1.6096153980818522,1.8174628682576242
8.8,0.3,0.38,2.3,0.06,19.0,72.0,0.9954299999999999,3.39,0.72,11.8,6,936,0.2594119655576124,-1.2655281588571365,0.5657843193911067,-0.1960905322188151,-0.6437989511620628,0.33023734506373803,0.8126063628901057,-0.6725953474251377,0.5293313813544566,0.3801192315011885,1.260113265367539
6.9,0.39,0.24,2.1,0.102,4.0,7.0,0.9946200000000001,3.44,0.58,11.4,4,813,-0.8229547312515308,-0.7713956890213783,-0.15128984346737445,-0.32991217928646394,0.38212681402860815,-1.1160575968212458,-1.2039309379419587,-1.0875958093583293,0.8490724754978892,-0.43954487955258714,0.888546863440815
7.1,0.43,0.17,1.8,0.08199999999999999,27.0,51.0,0.99634,3.49,0.64,10.4,5,1047,-0.7090213947453057,-0.5517812579832637,-0.509826924896615,-0.5306446498879375,-0.10640926463361622,1.101594647402396,0.16110969646743875,-0.20636026056180581,1.1688135696413249,-0.08826026052954018,-0.04036914137599411
6.4,0.53,0.09,3.9,0.12300000000000001,14.0,31.0,0.9968,3.5,0.67,11.0,4,1423,-1.1077880725170948,-0.0027451803879767413,-0.9195835893871757,0.8744826443223773,0.8950896966239441,-0.15186096889792322,-0.45936331917319645,0.02931901411635005,1.2327617884700104,0.0873820489819833,0.516980461514091
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.9958100000000001,3.09,0.43,9.7,6,1332,0.03154529254516106,-0.7713956890213783,-0.8683640063258555,-0.5975554734217621,-0.27739689216539454,-0.9232182712365813,-0.645505223865387,-0.4779037726909347,-1.3891151835061486,-1.3177564271102036,-0.6906103447477615
9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.9990000000000001,3.41,0.87,10.3,6,530,0.43031197031695023,-1.7047570209333662,-0.15128984346737445,-0.32991217928646394,-0.2041164803660608,-1.4053165851982425,-0.5524342715192917,1.156480762577103,0.6572278190118301,1.2583307790588052,-0.1332607418576747
7.7,0.39,0.12,1.7,0.09699999999999999,19.0,27.0,0.9959600000000001,3.16,0.49,9.4,5,988,-0.3672213852266286,-0.7713956890213783,-0.7659248402032154,-0.5975554734217621,0.259992794363052,0.33023734506373803,-0.5834579223013235,-0.401051835295895,-0.9414776517053393,-0.9664718080871569,-0.9692851461928033
7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.9971200000000001,3.44,0.67,9.8,5,1511,-0.7090213947453057,0.8757125437644817,-1.175681504693776,-0.32991217928646394,-0.44838451969717286,0.33023734506373803,-0.5834579223013235,0.193269813892503,0.8490724754978892,0.0873820489819833,-0.5977187442660793
7.5,0.6,0.03,1.8,0.095,25.0,99.0,0.995,3.35,0.54,10.1,5,153,-0.4811547217328543,0.3815800739287238,-1.226901087755096,-0.5306446498879375,0.21113918649682986,0.9087553218177316,1.6502449340049632,-0.8929042346242401,0.2735385060397092,-0.6737346255679512,-0.3190439428210375
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.9970399999999999,3.07,0.65,10.0333333333333,6,1362,1.85447867664477,-0.3047150230653847,0.668223485513747,-0.7982879440232357,0.11343197076438491,-0.9232182712365813,-0.5524342715192917,0.15228211394837943,-1.5170116211635223,-0.029712824025699015,-0.3809716764755226
8.4,0.37,0.43,2.3,0.063,12.0,19.0,0.9955,3.17,0.81,11.2,7,1544,0.03154529254516106,-0.8812029045404358,0.8218822346977072,-0.1960905322188151,-0.570518539362729,-0.3447002944825877,-0.8316471285575776,-0.6367311099740509,-0.8775294328766539,0.9070461600357589,0.7027636624774521
6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,7,904,-0.879921399504644,0.32667646616919505,-1.0732423385711358,2.2796099385326922,-0.6437989511620628,-0.44111995727492,-0.8626707793396093,-0.27808873546386564,0.6572278190118301,-0.380997443048746,0.33119726055072984
7.2,0.725,0.05,4.65,0.086,4.0,11.0,0.9962,3.41,0.39,10.9,5,65,-0.6520547264921925,1.0678751709228322,-1.124461921632456,1.3763138208260615,-0.008702048901171268,-1.1160575968212458,-1.0798363348138316,-0.27808873546386564,0.6572278190118301,-1.551946173125568,0.42408886103241045
7.9,0.33,0.23,1.7,0.077,18.0,45.0,0.99625,3.29,0.65,9.3,5,260,-0.2532880487204029,-1.1008173355785504,-0.20250942652869444,-0.5975554734217621,-0.22854328429917206,0.23381768227140579,-0.025032208224751815,-0.2524714229988524,-0.11015080693241185,-0.029712824025699015,-1.0621767466744838
7.1,0.685,0.35,2.0,0.08800000000000001,9.0,92.0,0.9963,3.28,0.62,9.4,5,843,-0.7090213947453057,0.848260739884718,0.4121255702071464,-0.39682300282028854,0.04015155896505154,-0.6339592828595845,1.433079378530741,-0.22685411053383917,-0.17409902576110012,-0.2053551335372225,-0.9692851461928033
9.4,0.59,0.14,2.0,0.084,25.0,48.0,0.9981,3.14,0.56,9.7,5,665,0.601211975076289,0.32667646616919505,-0.6634856740805751,-0.39682300282028854,-0.0575556567673934,0.9087553218177316,0.06803874412134346,0.695369138206751,-1.069374089362713,-0.5566397525602689,-0.6906103447477615
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.9962200000000001,3.21,0.52,9.9,5,1559,-0.31025471697351603,0.3815800739287238,-0.048850677344734195,-0.39682300282028854,-0.15526287249983836,1.487273298571725,2.6430017590299797,-0.2678418104777921,-0.6217365575619065,-0.7908294985756334,-0.5048271437843986
6.1,0.56,0.0,2.2,0.079,6.0,9.0,0.9948,3.59,0.54,11.5,6,907,-1.2786880772764335,0.16196564289060944,-1.3805598369390564,-0.26300135575263933,-0.17968967643294959,-0.9232182712365813,-1.1418836363778953,-0.9953734844842931,1.8082957579281904,-0.6737346255679512,0.9814384639224956
12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,3.2,0.77,10.8,7,206,2.5380786956821244,-1.2655281588571365,2.4096893095986296,0.004641938382658657,0.21113918649682986,-0.6339592828595845,-0.5524342715192917,1.361419262297152,-0.685684776390592,0.6728564140203943,0.33119726055072984
7.8,0.32,0.44,2.7,0.10400000000000001,8.0,17.0,0.9973200000000001,3.33,0.78,11.0,7,1451,-0.31025471697351603,-1.155720943338079,0.8731018177590273,0.07155276191648323,0.430980421894831,-0.7303789456519167,-0.8936944301216411,0.29573906375255593,0.14564206838233548,0.7314038505242354,0.516980461514091
8.5,0.34,0.4,4.7,0.055,3.0,9.0,0.9973799999999999,3.38,0.66,11.6,7,1086,0.08851196079827364,-1.0459137278190216,0.668223485513747,1.4097692325929736,-0.7659329708276188,-1.212477259613578,-1.1418836363778953,0.3264798387104922,0.4653831625257683,0.028834612478142146,1.0743300644041762
6.6,0.52,0.08,2.4,0.07,13.0,26.0,0.9935799999999999,3.4,0.72,12.5,7,1066,-0.9938547360108696,-0.05764878814750547,-0.9708031724484957,-0.12917970868499049,-0.39953091183095035,-0.2482806316902555,-0.6144815730833553,-1.6204359086307412,0.593279600183142,0.3801192315011885,1.9103544687393048
9.9,0.27,0.49,5.0,0.08199999999999999,9.0,17.0,0.99484,3.19,0.52,12.5,7,941,0.886045316341853,-1.4302389821357224,1.1291997330656276,1.610501703194447,-0.10640926463361622,-0.6339592828595845,-0.8936944301216411,-0.9748796345123166,-0.7496329952192802,-0.7908294985756334,1.9103544687393048
7.3,0.73,0.24,1.9,0.10800000000000001,18.0,102.0,0.9967,3.26,0.59,9.3,5,587,-0.59508805823908,1.0953269748025967,-0.15128984346737445,-0.4637338263541131,0.5286876376272759,0.23381768227140579,1.7433158863510585,-0.021915610813676416,-0.3019954634184738,-0.380997443048746,-1.0621767466744838
7.0,0.685,0.0,1.9,0.099,9.0,22.0,0.9960600000000001,3.34,0.6,9.7,5,820,-0.7659880629984183,0.848260739884718,-1.3805598369390564,-0.4637338263541131,0.3088464022292748,-0.6339592828595845,-0.7385761762114823,-0.34981721036586855,0.2095902872110209,-0.3224500065449048,-0.6906103447477615
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7,290,0.20244529730449884,-0.05764878814750547,-0.9195835893871757,-0.06226888515116592,0.11343197076438491,0.4266570078560703,0.09906239490337522,0.43919601355661864,0.2095902872110209,1.199783342554964,0.14541405958736706
9.4,0.5,0.34,3.6,0.08199999999999999,5.0,14.0,0.9987,3.29,0.52,10.7,6,799,0.601211975076289,-0.16745600366656294,0.36090598714582656,0.6737501737209038,-0.10640926463361622,-1.0196379340289135,-0.9867653824677364,1.0027768877869667,-0.11015080693241185,-0.7908294985756334,0.23830566006904763
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.9966799999999999,3.26,0.46,9.2,5,1331,-0.31025471697351603,1.8639774834359983,-0.048850677344734195,0.8075718207885527,0.5042608336941644,1.487273298571725,0.6574881089799469,-0.03216253579974997,-0.3019954634184738,-1.1421141175986802,-1.155068347156166
7.8,0.59,0.18,2.3,0.076,17.0,54.0,0.9975,3.43,0.59,10.0,5,58,-0.31025471697351603,0.32667646616919505,-0.45860734183529495,-0.1960905322188151,-0.2529700882322833,0.13739801947907354,0.254180648813534,0.3879613886265922,0.7851242566692038,-0.380997443048746,-0.4119355433027181
10.4,0.44,0.73,6.55,0.07400000000000001,38.0,76.0,0.9990000000000001,3.17,0.85,12.0,7,501,1.170878657607417,-0.496877650223735,2.3584697265373094,2.647619467968727,-0.3018236960985054,2.1622109381180508,0.9367009660182327,1.156480762577103,-0.8775294328766539,1.141235906051123,1.4458964663309002
8.3,0.6,0.25,2.2,0.11800000000000001,9.0,38.0,0.99616,3.15,0.53,9.8,5,1152,-0.025421375707951537,0.3815800739287238,-0.10007026040605432,-0.26300135575263933,0.772955676958388,-0.6339592828595845,-0.24219776369897414,-0.2985825854358421,-1.0054258705340275,-0.7322820620717924,-0.5977187442660793
6.4,0.69,0.0,1.65,0.055,7.0,12.0,0.9916200000000001,3.47,0.53,12.9,6,999,-1.1077880725170948,0.8757125437644817,-1.3805598369390564,-0.6310108851886744,-0.7659329708276188,-0.826798608444249,-1.0488126840318,-2.6246345572592937,1.0409171319839512,-0.7322820620717924,2.2819208706660286
8.9,0.59,0.5,2.0,0.337,27.0,81.0,0.9964,3.04,1.61,9.5,6,226,0.316378633810725,0.32667646616919505,1.1804193161269478,-0.39682300282028854,6.122425738309744,1.101594647402396,1.0918192199283916,-0.1756194856038127,-1.7088562776495813,5.590841080343048,-0.8763935457111226
7.6,0.31,0.34,2.5,0.08199999999999999,26.0,35.0,0.99356,3.22,0.59,12.5,7,1036,-0.4241880534797417,-1.210624551097608,0.36090598714582656,-0.06226888515116592,-0.10640926463361622,1.0051749846100637,-0.3352687160450694,-1.630682833616701,-0.5577883387332183,-0.380997443048746,1.9103544687393048
5.4,0.74,0.09,1.7,0.08900000000000001,16.0,26.0,0.9940200000000001,3.67,0.56,11.6,6,1591,-1.6774547550482228,1.1502305825621253,-0.9195835893871757,-0.5975554734217621,0.06457836289816278,0.040978356686741275,-0.6144815730833553,-1.3950035589384882,2.319881508557685,-0.5566397525602689,1.0743300644041762
10.0,0.31,0.47,2.6,0.085,14.0,33.0,0.99965,3.36,0.8,10.5,7,259,0.9430119845949656,-1.210624551097608,1.0267605669429873,0.004641938382658657,-0.033128852834282164,-0.15186096889792322,-0.39731601760913293,1.489505824622275,0.3374867248683946,0.8484987235319178,0.052522459105686474
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,5,1071,-0.4811547217328543,1.3149414058407116,-0.3561681757126547,3.6847372327430072,0.2844195982961636,1.3908536357793928,1.433079378530741,1.1154930626330364,-0.685684776390592,-0.43954487955258714,-1.155068347156166
8.7,0.42,0.45,2.4,0.07200000000000001,32.0,59.0,0.9961700000000001,3.33,0.77,12.0,6,1083,0.20244529730449884,-0.6066848657427925,0.9243214008203474,-0.12917970868499049,-0.3506773039647279,1.5836929613640573,0.40929890272369285,-0.2934591229428053,0.14564206838233548,0.6728564140203943,1.4458964663309002
10.4,0.44,0.73,6.55,0.07400000000000001,38.0,76.0,0.9990000000000001,3.17,0.85,12.0,7,502,1.170878657607417,-0.496877650223735,2.3584697265373094,2.647619467968727,-0.3018236960985054,2.1622109381180508,0.9367009660182327,1.156480762577103,-0.8775294328766539,1.141235906051123,1.4458964663309002
8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.9982200000000001,3.33,0.6,10.4,6,1025,0.14547862905138623,1.6443630523978834,-1.3805598369390564,0.1384635854503075,0.21113918649682986,0.13739801947907354,-0.08707950978881533,0.7568506881228511,0.14564206838233548,-0.3224500065449048,-0.04036914137599411
7.7,0.54,0.26,1.9,0.08900000000000001,23.0,147.0,0.99636,3.26,0.59,9.7,5,1493,-0.3672213852266286,0.05215842737155199,-0.048850677344734195,-0.4637338263541131,0.06457836289816278,0.715915996233067,3.139380171542488,-0.19611333557578917,-0.3019954634184738,-0.380997443048746,-0.6906103447477615
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,1416,0.9430119845949656,-1.155720943338079,1.6413955636788284,-0.26300135575263933,-0.22854328429917206,-1.212477259613578,-0.9557417316857046,1.361419262297152,-0.685684776390592,0.7314038505242354,-0.783501945229442
7.3,0.66,0.0,2.0,0.084,6.0,23.0,0.9983,3.61,0.96,9.9,6,245,-0.59508805823908,0.7110017204858962,-1.3805598369390564,-0.39682300282028854,-0.0575556567673934,-0.9232182712365813,-0.7075525254294506,0.797838388066804,1.936192195585564,1.785257707593375,-0.5048271437843986
5.2,0.32,0.25,1.8,0.10300000000000001,13.0,50.0,0.9957,3.38,0.55,9.2,5,34,-1.7913880915544484,-1.155720943338079,-0.10007026040605432,-0.5306446498879375,0.40655361796171974,-0.2482806316902555,0.130086045685407,-0.534261860113998,0.4653831625257683,-0.61518718906411,-1.155068347156166
7.8,0.39,0.42,2.0,0.086,9.0,21.0,0.99526,3.39,0.66,11.6,6,1148,-0.31025471697351603,-0.7713956890213783,0.770662651636387,-0.39682300282028854,-0.008702048901171268,-0.6339592828595845,-0.769599826993514,-0.7596942098061372,0.5293313813544566,0.028834612478142146,1.0743300644041762
8.6,0.22,0.36,1.9,0.064,53.0,77.0,0.9960399999999999,3.47,0.87,11.0,7,925,0.14547862905138623,-1.7047570209333662,0.46334515326846654,-0.4637338263541131,-0.5460917354296178,3.6085058800030345,0.9677246168002644,-0.3600641353519421,1.0409171319839512,1.2583307790588052,0.516980461514091
6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,6,1510,-1.1077880725170948,-0.9361065122999646,-0.30494859265133467,-0.26300135575263933,-0.9613474022925085,1.0051749846100637,0.06803874412134346,-0.068026773250723,1.0409171319839512,0.6728564140203943,-0.6906103447477615
8.3,0.85,0.14,2.5,0.09300000000000001,13.0,54.0,0.99724,3.36,0.54,10.1,5,1361,-0.025421375707951537,1.7541702679169409,-0.6634856740805751,-0.06226888515116592,0.16228557863060772,-0.2482806316902555,0.254180648813534,0.25475136380848923,0.3374867248683946,-0.6737346255679512,-0.3190439428210375
11.9,0.39,0.69,2.8,0.095,17.0,35.0,0.9994,3.1,0.61,10.8,6,449,2.025378681404109,-0.7713956890213783,2.153591394292029,0.1384635854503075,0.21113918649682986,0.13739801947907354,-0.3352687160450694,1.361419262297152,-1.3251669646774604,-0.26390257004106366,0.33119726055072984
6.9,0.84,0.21,4.1,0.07400000000000001,16.0,65.0,0.9984200000000001,3.53,0.72,9.25,6,1515,-0.8229547312515308,1.699266660157412,-0.30494859265133467,1.0083042913900262,-0.3018236960985054,0.040978356686741275,0.5954408074158833,0.859319937982904,1.4246064449560694,0.3801192315011885,-1.108622546915325
8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.9955200000000001,3.41,0.76,11.9,7,949,0.316378633810725,-2.2537930985286527,0.9243214008203474,-0.5306446498879375,-0.27739689216539454,-0.5375396200672522,-0.769599826993514,-0.6264841849880343,0.6572278190118301,0.6143089775165531,1.3530048658492195
9.4,0.685,0.26,2.4,0.08199999999999999,23.0,143.0,0.9978,3.28,0.55,9.4,5,771,0.601211975076289,0.848260739884718,-0.048850677344734195,-0.12917970868499049,-0.10640926463361622,0.715915996233067,3.015285568414361,0.5416652634166716,-0.17409902576110012,-0.61518718906411,-0.9692851461928033
12.6,0.41,0.54,2.8,0.10300000000000001,19.0,41.0,0.99939,3.21,0.76,11.3,6,814,2.424145359175898,-0.6615884735023212,1.3852976483722284,0.1384635854503075,0.40655361796171974,0.33023734506373803,-0.14912681135287886,1.356295799804172,-0.6217365575619065,0.6143089775165531,0.7956552629591345
8.3,0.845,0.01,2.2,0.07,5.0,14.0,0.9967,3.32,0.58,11.0,4,647,-0.025421375707951537,1.7267184640371764,-1.3293402538777364,-0.26300135575263933,-0.39953091183095035,-1.0196379340289135,-0.9867653824677364,-0.021915610813676416,0.08169384955364724,-0.43954487955258714,0.516980461514091
7.8,0.815,0.01,2.6,0.07400000000000001,48.0,90.0,0.99621,3.38,0.62,10.8,5,1231,-0.31025471697351603,1.5620076407585903,-1.3293402538777364,0.004641938382658657,-0.3018236960985054,3.126407566041373,1.3710320769666773,-0.27296527297082884,0.4653831625257683,-0.2053551335372225,0.33119726055072984
8.2,0.28,0.6,3.0,0.10400000000000001,10.0,22.0,0.99828,3.39,0.68,10.6,5,1479,-0.08238804396106514,-1.3753353743761938,1.6926151467401485,0.27228523251795667,0.430980421894831,-0.5375396200672522,-0.7385761762114823,0.7875914630807873,0.5293313813544566,0.14592948548582446,0.14541405958736706
6.1,0.58,0.23,2.5,0.044000000000000004,16.0,70.0,0.9935200000000001,3.46,0.65,12.5,6,1151,-1.2786880772764335,0.2717728584096663,-0.20250942652869444,-0.06226888515116592,-1.0346278140918421,0.040978356686741275,0.7505590613260422,-1.6511766835886774,0.9769689131552629,-0.029712824025699015,1.9103544687393048
7.1,0.31,0.3,2.2,0.053,36.0,127.0,0.9965,2.94,1.62,9.5,5,723,-0.7090213947453057,-1.210624551097608,0.15602765490054604,-0.26300135575263933,-0.8147865786938412,1.9693716125333864,2.5189071559018528,-0.12438486067372935,-2.34833846593645,5.649388516846889,-0.8763935457111226
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.9968899999999999,3.59,0.66,9.8,5,846,-1.1077880725170948,0.6011945049668387,-0.30494859265133467,-0.5306446498879375,-0.1308360685667271,-0.15186096889792322,-0.45936331917319645,0.07543017655333974,1.8082957579281904,0.028834612478142146,-0.5977187442660793
9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,5,1262,0.8290786480887404,-0.4419740424642063,0.5657843193911067,-0.06226888515116592,-0.1308360685667271,1.776532286948722,0.6264644581979152,0.26499828879450593,-1.0054258705340275,-0.43954487955258714,-0.5977187442660793
8.8,0.41,0.64,2.2,0.09300000000000001,9.0,42.0,0.9986,3.54,0.66,10.5,5,76,0.2594119655576124,-0.6615884735023212,1.897493478985429,-0.26300135575263933,0.16228557863060772,-0.6339592828595845,-0.11810316057084709,0.9515422628569402,1.4885546637847575,0.028834612478142146,0.052522459105686474
8.4,0.62,0.12,1.8,0.07200000000000001,38.0,46.0,0.9950399999999999,3.38,0.89,11.8,6,919,0.03154529254516106,0.4913872894477812,-0.7659248402032154,-0.5306446498879375,-0.3506773039647279,2.1622109381180508,0.005991442557279946,-0.8724103846522636,0.4653831625257683,1.3754256520664876,1.260113265367539
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,5,1370,0.20244529730449884,1.3698450136002402,1.2316388991882679,-0.5975554734217621,8.027716445092418,-0.3447002944825877,0.6264644581979152,-0.2627183479848691,-1.9646491529643286,3.0147538741740383,-1.155068347156166
9.0,0.4,0.43,2.4,0.068,29.0,46.0,0.9943,3.2,0.6,12.2,6,968,0.37334530206383765,-0.7164920812618496,0.8218822346977072,-0.12917970868499049,-0.44838451969717286,1.2944339729870606,0.005991442557279946,-1.2515466091344822,-0.685684776390592,-0.3224500065449048,1.6316796672942613
9.1,0.28,0.46,9.0,0.114,3.0,9.0,0.9990100000000001,3.18,0.6,10.9,6,911,0.43031197031695023,-1.3753353743761938,0.9755409838816675,4.286934644547428,0.6752484612259431,-1.212477259613578,-1.1418836363778953,1.1616042250700829,-0.8135812140479657,-0.3224500065449048,0.42408886103241045
6.9,1.09,0.06,2.1,0.061,12.0,31.0,0.9948,3.51,0.43,11.4,4,199,-0.8229547312515308,3.0718568541456297,-1.0732423385711358,-0.32991217928646394,-0.6193721472289515,-0.3447002944825877,-0.45936331917319645,-0.9953734844842931,1.2967100072986957,-1.3177564271102036,0.888546863440815
8.7,0.52,0.09,2.5,0.091,20.0,49.0,0.9976,3.34,0.86,10.6,7,288,0.20244529730449884,-0.05764878814750547,-0.9195835893871757,-0.06226888515116592,0.11343197076438491,0.4266570078560703,0.09906239490337522,0.43919601355661864,0.2095902872110209,1.199783342554964,0.14541405958736706
8.7,0.33,0.38,3.3,0.063,10.0,19.0,0.9946799999999999,3.3,0.73,12.0,7,929,0.20244529730449884,-1.1008173355785504,0.5657843193911067,0.4730177031194301,-0.570518539362729,-0.5375396200672522,-0.8316471285575776,-1.056855034400393,-0.04620258810372643,0.4386666680050296,1.4458964663309002
7.5,0.49,0.2,2.6,0.332,8.0,14.0,0.9968,3.21,0.9,10.5,6,42,-0.4811547217328543,-0.22235961142609165,-0.3561681757126547,0.004641938382658657,6.0002917186441875,-0.7303789456519167,-0.9867653824677364,0.02931901411635005,-0.6217365575619065,1.4339730885703288,0.052522459105686474
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,5,1471,-0.9368880677577566,0.9306161515240104,-0.9708031724484957,0.7741164090216406,-0.4728113236302841,-0.7303789456519167,-0.9247180809036728,-1.7433990084627704,0.7851242566692038,-0.7908294985756334,2.0032460692209852
5.3,0.715,0.19,1.5,0.161,7.0,62.0,0.99395,3.62,0.61,11.0,5,916,-1.734421423301336,1.0129715631633036,-0.4073877587739748,-0.7313771204894111,1.8233082460821701,-0.826798608444249,0.5023698550697882,-1.4308677963895748,2.0001404144142523,-0.26390257004106366,0.516980461514091
10.3,0.43,0.44,2.4,0.214,5.0,12.0,0.9994,3.19,0.63,9.5,6,308,1.1139119893543044,-0.5517812579832637,0.8731018177590273,-0.12917970868499049,3.1179288545370647,-1.0196379340289135,-1.0488126840318,1.361419262297152,-0.7496329952192802,-0.14680769703338134,-0.8763935457111226
6.3,0.39,0.16,1.4,0.08,11.0,23.0,0.9955,3.34,0.56,9.3,5,25,-1.164754740770208,-0.7713956890213783,-0.5610465079579351,-0.7982879440232357,-0.15526287249983836,-0.44111995727492,-0.7075525254294506,-0.6367311099740509,0.2095902872110209,-0.5566397525602689,-1.0621767466744838
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,7,898,-0.025421375707951537,-1.210624551097608,0.6170039024524269,-0.12917970868499049,-0.2041164803660608,0.13739801947907354,-0.08707950978881533,-1.1798181342324225,0.01774563072496182,0.6728564140203943,1.9103544687393048
8.2,0.73,0.21,1.7,0.07400000000000001,5.0,13.0,0.9968,3.2,0.52,9.5,5,673,-0.08238804396106514,1.0953269748025967,-0.30494859265133467,-0.5975554734217621,-0.3018236960985054,-1.0196379340289135,-1.017789033249768,0.02931901411635005,-0.685684776390592,-0.7908294985756334,-0.8763935457111226
10.6,0.28,0.39,15.5,0.069,6.0,23.0,1.0026,3.12,0.66,9.2,5,480,1.2848119941136422,-1.3753353743761938,0.6170039024524269,8.636138174246021,-0.4239577157640616,-0.9232182712365813,-0.7075525254294506,3.0009272600581696,-1.1972705270200867,0.028834612478142146,-1.155068347156166
11.6,0.58,0.66,2.2,0.07400000000000001,10.0,47.0,1.0008,3.25,0.57,9.0,3,459,1.85447867664477,0.2717728584096663,1.9999326451080692,-0.26300135575263933,-0.3018236960985054,-0.5375396200672522,0.0370150933393117,2.0787040113175794,-0.3659436822471592,-0.4980923160564283,-1.3408515481195271
7.2,0.725,0.05,4.65,0.086,4.0,11.0,0.9962,3.41,0.39,10.9,5,64,-0.6520547264921925,1.0678751709228322,-1.124461921632456,1.3763138208260615,-0.008702048901171268,-1.1160575968212458,-1.0798363348138316,-0.27808873546386564,0.6572278190118301,-1.551946173125568,0.42408886103241045
